Shareholder - Name	Issuer - Name	Security - Report Date	Security - Type	Data Source URL
AMF Pension	Catena	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Citigroup	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Consolidated Edison Company Of New York	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Danske Bank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Deutsche Telekom International Finance	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Diageo Capital	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	DNB Bank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	DSV Finance	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Ellevio	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Epiroc	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Equinix	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Ericsson	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Essity	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Euroclear Bank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Fabege	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Fastpartner	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Fiserv	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Fonterra	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	GlaxoSmithKline Capital	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Hafslund	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Heimstaden Bostad	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Hemsö Fastighets	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Hennes & Mauritz	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Hexagon	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Hoist Finance	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Holmen	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	HSBC	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Humlegården Fastigheter	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Hydro Quebec	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	If Skadeförsäkring	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Industrivärden	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Ing Groep	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Insurance Australia Group	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Investor	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Jernhusen	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	John Deere Capital Corporation	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Johnson Controls International	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Jpmorgan Chase & Co	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Jyske Bank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Kellanova	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Landshypotek Bank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Länsförsäkringar Bank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Länsförsäkringar Hypotek	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Lantmännen	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Latour	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Lendlease Finance	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Lifco	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Loomis	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Lowe's Co	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Lsega Financing	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Lundbergföretagen	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Metsae Board	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Mondi Finance Europe Gmbh	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Mowi	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Munters Group	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Mölnlycke Holding	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Nasdaq	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Natwest	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Naver Corp	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	NCC	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Nibe	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Noba Bank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Nordea Bank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Nordea Hypotek	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Norsk Hydro	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	NXP	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Nykredit Realkredit	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Op Yrityspankki	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Optus Finance Pty	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Orange	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Packaging Corporation Of America	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	PayPal Holdings	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Pfizer	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Platzer Fastigheter	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Pnc Financial Services	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Postnord	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Prologis	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Qantas Airways	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Realty Income Corp	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	RELX	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Royal Bank Of Canada	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	S&P Global	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Saab	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Sagax	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Sampo	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	SBAB Bank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Securitas	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Servicenow	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Siemens Financieringsmaatschappij	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Skandinaviska Enskilda Banken	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Societe Generale	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Sodexo	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	S-Pankki	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	SSAB	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Stadshypotek	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Stellantis Finance	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Stockholm Exergi Holding	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Stora Enso	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Storebrand Livsforsikring	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Storskogen Group	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Sveaskog	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Svenska Cellulosa	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Swedavia	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Swedbank	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Swedbank Hypotek	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Tele2	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Telenor	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Telia	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Telus Corp	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Teollisuuden Voima	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Tornator	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Toyota	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Traton	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Tryg Forsikring	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	TSMC Global	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	UBS Group	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	UPM-Kymmene	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Vasakronan	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Verizon Communications	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Visa	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Volvo	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Vonovia	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Walt Disney Company	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Weyerhaeuser Company	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Woolworths Group	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Xylem	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Yara International	2026-03-17	Foreign Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Australien	2026-03-17	Government Bond	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Italien	2026-03-17	Government Bond	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Japan	2026-03-17	Government Bond	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Kanada	2026-03-17	Government Bond	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Storbritannien	2026-03-17	Government Bond	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Sverige	2026-03-17	Government Bond	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	Tyskland	2026-03-17	Government Bond	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	USA	2026-03-17	Government Bond	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
AMF Pension	BGF Sustainable Asian Bond Fund I2 Cap	2026-03-17	Swedish Stock	https://www.amf.se/globalassets/pdf/rapporter/innehav_2025.pdf
