Shareholder - Name	Issuer - Name	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Stock - Percent Ownership	Data Source URL
BPL Pension	Evolution Mining Ltd	2024-06-04	131	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Evolv Technologies Holdings In	2024-06-04	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Evotec AG	2024-06-04	110	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	EW Scripps Co	2024-06-04	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Exact Sciences Corp	2024-06-04	1.229	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Exchange Income Corp	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Exelixis Inc	2024-06-04	250	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Exelon Corp	2024-06-04	5.798	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	ExlService Holdings Inc	2024-06-04	4.087	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	EXOR NV	2024-06-04	8.648	x1_000	EUR	0,05%	https://www.bplpensioen.nl/beleggen
BPL Pension	eXp World Holdings Inc	2024-06-04	31	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Expeditors International of Wa	2024-06-04	26.124	x1_000	EUR	0,16%	https://www.bplpensioen.nl/beleggen
BPL Pension	Exponent Inc	2024-06-04	160	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Expro Group Holdings NV	2024-06-04	81	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Extendicare Inc	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Exterran Holdings Inc	2024-06-04	66	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Overzicht beleggingen per 31-12-2023 Pagina 12Extra Space Storage Inc	2024-06-04	4.910	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Extreme Networks Inc	2024-06-04	717	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Exxon mobil corp	2024-06-04	38.945	x1_000	EUR	0,24%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ezaki Glico Co Ltd	2024-06-04	59	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ezcorp Inc	2024-06-04	660	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	F5 Networks Inc	2024-06-04	5.353	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fabege AB	2024-06-04	90	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fabrinet	2024-06-04	205	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Factset Research Systems Inc	2024-06-04	2.911	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Faes Farma SA	2024-06-04	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fair Isaac Corp	2024-06-04	9.625	x1_000	EUR	0,06%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fancl Corp	2024-06-04	52	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Far East Consortium Internatio	2024-06-04	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Far East Hospitality Trust	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Farmers National Banc Corp	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Farmland Partners Inc	2024-06-04	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fast Retailing Co Ltd	2024-06-04	2.382	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fastenal Co	2024-06-04	22.504	x1_000	EUR	0,14%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fastly Inc	2024-06-04	66	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fastned BV	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FastPartner AB	2024-06-04	1.502	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fattal Holdings 1998 Ltd	2024-06-04	28	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FB Financial Corp	2024-06-04	33	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FCC Co Ltd	2024-06-04	931	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federal Agricultural Mortgage	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federal National Mortgage Asso	2024-06-04	7.863	x1_000	EUR	0,05%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federal Realty Investment Trus	2024-06-04	266	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federal Signal Corp	2024-06-04	922	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Federated Hermes Inc	2024-06-04	89	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FedEx Corp	2024-06-04	9.454	x1_000	EUR	0,06%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ferguson PLC	2024-06-04	3.278	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ferrari NV	2024-06-04	1.697	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ferrotec Corp	2024-06-04	973	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ferrovial SA	2024-06-04	3.644	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fevertree Drinks PLC	2024-06-04	50	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FGL Holdings	2024-06-04	46	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FIBI Holdings Ltd	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fields Corp	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fielmann Group AG	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fifth Third Ban Corp	2024-06-04	2.846	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Figs Inc	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Filo Mining Corp	2024-06-04	67	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Financial Partners Group Co Lt	2024-06-04	39	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fincantieri SpA	2024-06-04	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Finning International Inc	2024-06-04	4.469	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	FinTech Group AG	2024-06-04	40	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Advantage Corp	2024-06-04	38	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First American Corp	2024-06-04	273	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First BanCorp/Puerto Rico	2024-06-04	150	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Bancorp/Troy NC	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Bancshares Inc/The	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Busey Corp	2024-06-04	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Capital Real Estate Inve	2024-06-04	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Cash Financial Services	2024-06-04	118	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Commonwealth Financial C	2024-06-04	54	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Community Bancshares Inc	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Derivatives PLC	2024-06-04	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Financial Bancorp	2024-06-04	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Financial Bankshares Inc	2024-06-04	104	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Financial Corp/IN	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Horizon National Corp	2024-06-04	266	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Industrial Realty Trust	2024-06-04	247	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Interstate BancSystem In	2024-06-04	85	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Majestic Silver Corp	2024-06-04	49	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Merchants Corp	2024-06-04	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Mid Bancshares Inc	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First National Financial Corp	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Quantum Minerals Ltd	2024-06-04	392	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FIRST RESOURCES LTD	2024-06-04	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	First Watch Restaurant Group I	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Firstgroup PLC	2024-06-04	2.230	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	FirstService Corp	2024-06-04	1.590	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fiserv Inc	2024-06-04	985	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fisher & Paykel Healthcare Cor	2024-06-04	1.503	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fisker Inc	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Five Below Inc	2024-06-04	349	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Five9 Inc	2024-06-04	151	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fiverr International Ltd	2024-06-04	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FleetPartners Group Ltd	2024-06-04	833	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fletcher Building Ltd	2024-06-04	875	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	FLEX LNG Ltd	2024-06-04	48	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FLEXTRONICS INTL LTD	2024-06-04	1.260	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flight Centre Ltd	2024-06-04	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Floor & Decor Holdings Inc	2024-06-04	349	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flow Traders	2024-06-04	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flowers Foods Inc	2024-06-04	154	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flowserve Corp	2024-06-04	196	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FLSmidth & Co A/S	2024-06-04	86	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fluence Energy Inc	2024-06-04	22	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flughafen Zuerich AG	2024-06-04	240	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fluidra SA	2024-06-04	66	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flushing Financial Corp	2024-06-04	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Flywire Corp	2024-06-04	57	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FMC Corp	2024-06-04	1.999	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	FMC Technologies Inc	2024-06-04	335	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FMG RESOURCES AUG 2006	2024-06-04	4.863	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	FNB Corp	2024-06-04	218	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Foot Locker Inc	2024-06-04	2.800	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Foran Mining Corp	2024-06-04	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forbo Holding AG	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FORD MOTOR COMPANY	2024-06-04	1.702	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forestar Group Inc	2024-06-04	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forge Global Holdings Inc	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FormFactor Inc	2024-06-04	101	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Formula Systems 1985 Ltd	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Formycon AG	2024-06-04	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forrester Research Inc	2024-06-04	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortinet Inc	2024-06-04	3.398	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortnox AB	2024-06-04	87	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortrea Holdings Inc	2024-06-04	104	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortuna Silver Mines Inc	2024-06-04	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortune Brands Innovations Inc	2024-06-04	536	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fortune Real Estate Investment	2024-06-04	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forvia	2024-06-04	111	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Forward Air Corp	2024-06-04	57	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fosun Tourism Group	2024-06-04	6	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Four Corners Property Trust Inc	2024-06-04	37	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fox Wizel Ltd	2024-06-04	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FP Corp	2024-06-04	46	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Franco-Nevada Corp	2024-06-04	308	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Franklin Covey Co	2024-06-04	825	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Overzicht beleggingen per 31-12-2023 Pagina 13Franklin Electric Co Inc	2024-06-04	127	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Franz Haniel & Cie GmbH	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fraport AG Frankfurt Airport S	2024-06-04	123	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frasers Centrepoint Trust	2024-06-04	82	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frasers Group PLC	2024-06-04	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frasers Hospitality Trust	2024-06-04	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frasers Logistics & Industrial	2024-06-04	553	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freedom Holding Corp/NV	2024-06-04	88	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freee KK	2024-06-04	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freehold Royalties Ltd	2024-06-04	214	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freeman Spogli & Co Inc	2024-06-04	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freenet AG	2024-06-04	171	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fresenius SE	2024-06-04	470	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fresh Del Monte Produce Inc	2024-06-04	834	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Freshpet Inc	2024-06-04	126	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FREYR Battery SA	2024-06-04	6	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frontdoor Inc	2024-06-04	90	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frontier Real Estate Investment	2024-06-04	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Frontline Ltd/Bermuda	2024-06-04	62	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FRP Holdings Inc	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FTAI Aviation Ltd	2024-06-04	130	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	F-Tech Inc	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FTI Consulting Inc	2024-06-04	208	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	fuboTV Inc	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FUCHS PETROLUB SE	2024-06-04	160	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FuelCell Energy Inc	2024-06-04	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fugro NV	2024-06-04	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Co Ltd/Ehime	2024-06-04	22	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Electric Holdings Co Ltd	2024-06-04	440	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Kyuko Co Ltd	2024-06-04	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Machine Manufacturing Co Ltd	2024-06-04	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Media Holdings Inc	2024-06-04	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Oil Holdings Inc	2024-06-04	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Seal International Inc	2024-06-04	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuji Soft Inc	2024-06-04	61	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujicco Co Ltd	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FUJIFILM Holdings Corp	2024-06-04	2.269	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujikura Ltd	2024-06-04	2.514	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujimi Inc	2024-06-04	97	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujio Food System Co Ltd	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujisawa Pharmaceutical Co Ltd	2024-06-04	1.548	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujitec Co Ltd	2024-06-04	62	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fujitsu General Ltd.	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fukui Computer Holdings Inc	2024-06-04	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fukuoka REIT Corp	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fukushima Galilei Co Ltd	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fukuyama Transporting Co Ltd	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fulgent Genetics Inc	2024-06-04	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	FULLCAST Holdings Co Ltd	2024-06-04	724	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fulton Financial Corp	2024-06-04	95	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Funai Soken Holdings Inc	2024-06-04	30	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Funko Inc	2024-06-04	5	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Furukawa Co Ltd	2024-06-04	75	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Furukawa Electric Co Ltd	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Furukawa-Sky Aluminum Corp	2024-06-04	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Future Architect Inc	2024-06-04	22	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Future PLC	2024-06-04	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Fuyo General Lease Co Ltd	2024-06-04	2.288	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	G City Ltd	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	G-7 Holdings Inc	2024-06-04	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	G8 Education Ltd	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Galapagos NV	2024-06-04	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Galaxy Entertainment Group Ltd	2024-06-04	345	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Galenica AG	2024-06-04	154	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Galp Energia SGPS SA	2024-06-04	3.810	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Games Workshop Group PLC	2024-06-04	89	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GameStop Corp	2024-06-04	151	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gamma Communications PLC	2024-06-04	30	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gap Inc	2024-06-04	123	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Garmin Ltd	2024-06-04	9.142	x1_000	EUR	0,06%	https://www.bplpensioen.nl/beleggen
BPL Pension	Garrett Motion Inc	2024-06-04	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gartner Inc	2024-06-04	11.515	x1_000	EUR	0,07%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gas Natural SDG SA	2024-06-04	820	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gates Industrial Corp PLC	2024-06-04	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gatx Corp	2024-06-04	217	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gaztransport Et Technigaz SA	2024-06-04	271	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GB Group PLC	2024-06-04	23	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GDI Integrated Facility Servic	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GE HealthCare Technologies Inc	2024-06-04	263	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	GEA Group AG	2024-06-04	2.939	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Geberit AG	2024-06-04	5.460	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Gecina	2024-06-04	2.440	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Generac Holdings Inc	2024-06-04	247	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	General Electric Co	2024-06-04	17.008	x1_000	EUR	0,10%	https://www.bplpensioen.nl/beleggen
BPL Pension	General Mills Inc	2024-06-04	4.143	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	GENERAL MOTORS FINL CO	2024-06-04	10.441	x1_000	EUR	0,06%	https://www.bplpensioen.nl/beleggen
BPL Pension	Genesco Inc	2024-06-04	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
