Shareholder - Name	Issuer - Name	Issuer - Country Name	Issuer - Sector	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Data Source URL
PensionDanmark	Embraer	Brazil	Aerospace & Defense	2025-12-31	2.32	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Jinduicheng Molybdenum	China	Diversified Metals & Mining	2025-12-31	2.32	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Krafton	South Korea	Interactive Home Entertainment	2025-12-31	2.31	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SGH	Australia	Trading Companies & Distributors	2025-12-31	2.31	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	America Movil	Mexico	Wireless Telecommunication Services	2025-12-31	2.30	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Taiwan Mobile	Taiwan	Wireless Telecommunication Services	2025-12-31	2.30	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Alstom	France	Construction Machinery & Heavy Transportation Equipment	2025-12-31	2.28	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Uni-President Enterprises	Taiwan	Packaged Foods & Meats	2025-12-31	2.28	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bouygues	France	Construction & Engineering	2025-12-31	2.28	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Astra International	Indonesia	Industrial Conglomerates	2025-12-31	2.27	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cholamandalam Investment and Finance	India	Consumer Finance	2025-12-31	2.27	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Belimo	Switzerland	Building Products	2025-12-31	2.26	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	QinetiQ	United Kingdom	Aerospace & Defense	2025-12-31	2.26	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Tech Mahindra	India	IT Consulting & Other Services	2025-12-31	2.26	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Eversource Energy	United states	Electric Utilities	2025-12-31	2.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Central Japan Railway	Japan	Rail Transportation	2025-12-31	2.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Suzano	Brazil	Paper Products	2025-12-31	2.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Neste	Finland	Oil & Gas Refining & Marketing	2025-12-31	2.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Huatai Securities	China	Investment Banking & Brokerage	2025-12-31	2.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Zoom Communications	United states	Application Software	2025-12-31	2.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	GEA Group	Germany	Industrial Machinery & Supplies & Components	2025-12-31	2.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Wipro	India	IT Consulting & Other Services	2025-12-31	2.24	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Brookfield Asset Management	United states	Asset Management & Custody Banks	2025-12-31	2.24	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Neurocrine Biosciences	United states	Biotechnology	2025-12-31	2.22	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ashok Leyland	India	Construction Machinery & Heavy Transportation Equipment	2025-12-31	2.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Banco Santander Chile	Chile	Diversified Banks	2025-12-31	2.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	First Pacific	Hong Kong	Packaged Foods & Meats	2025-12-31	2.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hyundai Rotem	South Korea	Construction Machinery & Heavy Transportation Equipment	2025-12-31	2.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	DuPont de Nemours	United states	Specialty Chemicals	2025-12-31	2.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Aurobindo Pharma	India	Pharmaceuticals	2025-12-31	2.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Carrefour	France	Consumer Staples Merchandise Retail	2025-12-31	2.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hyundai Mobis	South Korea	Automotive Parts & Equipment	2025-12-31	2.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hygon Information Technology	China	Semiconductors	2025-12-31	2.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	JUMBO	Greece	Other Specialty Retail	2025-12-31	2.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Fortum	Finland	Electric Utilities	2025-12-31	2.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Samsung Fire & Marine Insurance	South Korea	Property & Casualty Insurance	2025-12-31	2.17	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Konami	Japan	Interactive Home Entertainment	2025-12-31	2.17	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Informa	United Kingdom	Advertising	2025-12-31	2.16	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	HEICO	United states	Aerospace & Defense	2025-12-31	2.15	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Fortescue	Australia	Steel	2025-12-31	2.15	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	GronlandsBANKEN	Greenland	Regional Banks	2025-12-31	2.15	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Indutrade	Sweden	Industrial Machinery & Supplies & Components	2025-12-31	2.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Eicher Motors	India	Motorcycle Manufacturers	2025-12-31	2.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hero MotoCorp	India	Motorcycle Manufacturers	2025-12-31	2.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Techtronic Industries	Hong Kong	Industrial Machinery & Supplies & Components	2025-12-31	2.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Serve Robotics	United states	Restaurants	2025-12-31	2.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Expedia	United states	Hotels, Resorts & Cruise Lines	2025-12-31	2.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Swedish Orphan Biovitrum	Sweden	Biotechnology	2025-12-31	2.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Resources Double Crane Pharmaceutical	China	Pharmaceuticals	2025-12-31	2.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	OmniVision Integrated Circuits	China	Semiconductors	2025-12-31	2.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SCB X	Thailand	Diversified Banks	2025-12-31	2.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Asian Paints	India	Specialty Chemicals	2025-12-31	2.12	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cirsa Enterprises	Spain	Casinos & Gaming	2025-12-31	2.11	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Packaging Corp of America	United states	Paper & Plastic Packaging Products & Materials	2025-12-31	2.11	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Lenovo	China	Technology Hardware, Storage & Peripherals	2025-12-31	2.11	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Westports	Malaysia	Marine Ports & Services	2025-12-31	2.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Omnicom	United states	Advertising	2025-12-31	2.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Heineken	Netherlands	Brewers	2025-12-31	2.09	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Yara International	Norway	Fertilizers & Agricultural Chemicals	2025-12-31	2.09	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	FirstService	Canada	Real Estate Services	2025-12-31	2.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Li Auto	China	Automobile Manufacturers	2025-12-31	2.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Localiza Rent a Car	Brazil	Passenger Ground Transportation	2025-12-31	2.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Yutong Bus	China	Construction Machinery & Heavy Transportation Equipment	2025-12-31	2.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Alamos Gold	Canada	Gold	2025-12-31	2.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	TVS Motor	India	Motorcycle Manufacturers	2025-12-31	2.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Public Bank	Malaysia	Diversified Banks	2025-12-31	2.06	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	IDEX Corp	United states	Industrial Machinery & Supplies & Components	2025-12-31	2.06	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ENN Energy	Hong Kong	Gas Utilities	2025-12-31	2.05	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Dino Polska	Poland	Food Retail	2025-12-31	2.04	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	DB Insurance	South Korea	Property & Casualty Insurance	2025-12-31	2.04	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	HDFC Asset Management	India	Asset Management & Custody Banks	2025-12-31	2.03	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Regions Financial	United states	Regional Banks	2025-12-31	2.03	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Rexel	France	Trading Companies & Distributors	2025-12-31	2.03	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Amcor	Switzerland	Paper & Plastic Packaging Products & Materials	2025-12-31	2.02	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ORIX Corp	Japan	Diversified Financial Services	2025-12-31	2.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Evergreen Marine Corp Taiwan	Taiwan	Marine Transportation	2025-12-31	2.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nongfu Spring	China	Soft Drinks & Non-alcoholic Beverages	2025-12-31	2.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	PTT Exploration & Production	Thailand	Oil & Gas Exploration & Production	2025-12-31	1.99	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Quest Diagnostics	United states	Health Care Services	2025-12-31	1.99	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Tate & Lyle	United Kingdom	Packaged Foods & Meats	2025-12-31	1.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China CITIC Bank	China	Diversified Banks	2025-12-31	1.97	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Unipol Assicurazioni	Italy	Multi-line Insurance	2025-12-31	1.97	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Deutsche Lufthansa	Germany	Passenger Airlines	2025-12-31	1.97	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	XP	Brazil	Investment Banking & Brokerage	2025-12-31	1.96	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Max Healthcare Institute	India	Health Care Facilities	2025-12-31	1.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Turk Altin Isletmeleri	Turkey	Gold	2025-12-31	1.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Talanx	Germany	Multi-line Insurance	2025-12-31	1.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Airports of Thailand	Thailand	Airport Services	2025-12-31	1.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	M3	Japan	Health Care Technology	2025-12-31	1.94	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Samyang Foods	South Korea	Packaged Foods & Meats	2025-12-31	1.93	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bid Corp	South africa	Food Distributors	2025-12-31	1.93	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bank of Communications	China	Diversified Banks	2025-12-31	1.93	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	George Weston	Canada	Food Retail	2025-12-31	1.93	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hesai Group	China	Automotive Parts & Equipment	2025-12-31	1.93	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Archer-Daniels-Midland	United states	Agricultural Products & Services	2025-12-31	1.92	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Reddit	United states	Interactive Media & Services	2025-12-31	1.92	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nutanix	United states	Application Software	2025-12-31	1.92	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Klepierre	France	Retail REITs	2025-12-31	1.92	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nestle India	India	Packaged Foods & Meats	2025-12-31	1.91	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Toyota Industries	Japan	Construction Machinery & Heavy Transportation Equipment	2025-12-31	1.90	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Orion	Finland	Pharmaceuticals	2025-12-31	1.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Jiangsu Hengrui Pharmaceuticals	China	Pharmaceuticals	2025-12-31	1.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Komercni Banka	Czech Republic	Diversified Banks	2025-12-31	1.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Capcom	Japan	Interactive Home Entertainment	2025-12-31	1.87	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Clobot	South Korea	IT Consulting & Other Services	2025-12-31	1.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Brunswick	United states	Leisure Products	2025-12-31	1.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Canadian Utilities	Canada	Multi-Utilities	2025-12-31	1.85	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Samsung Life Insurance	South Korea	Life & Health Insurance	2025-12-31	1.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Eternal	India	Restaurants	2025-12-31	1.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	International Consolidated Airlines	United Kingdom	Passenger Airlines	2025-12-31	1.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	WuXi AppTec	China	Life Sciences Tools & Services	2025-12-31	1.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Gjensidige Forsikring	Norway	Multi-line Insurance	2025-12-31	1.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Inner Mongolia Yili Industrial	China	Packaged Foods & Meats	2025-12-31	1.83	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
